id,age
5797,27
5798,6
5799,26
5800,66
5801,59
5802,42
5803,29
5804,5
5805,52
5806,39
5807,33
5808,16
5809,50
5810,46
5811,57
5812,14
5813,10
5814,18
5815,14
5816,50
5817,63
5818,64
5819,64
5820,52
5821,55
5822,26
5823,78
5824,9
5825,40
5826,33
5827,21
5828,60
5829,24
5830,28
5831,33
5832,9
5833,15
5834,0
5835,42
5836,62
5837,26
5838,66
5839,71
5840,37
5841,68
5842,73
5843,47
5844,51
5845,88
5846,66
5847,80
5848,52
5849,18
5850,54
5851,88
5852,75
5853,78
5854,34
5855,74
5856,44
5857,77
5858,51
5859,23
5860,6
5861,26
5862,48
5863,86
5864,14
5865,22
5866,46
5867,55
5868,73
5869,82
5870,39
5871,30
5872,62
5873,80
5874,31
5875,57
5876,55
5877,21
5878,64
5879,39
5880,70
5881,13
5882,61
5883,70
5884,45
5885,69
5886,62
5887,31
5888,7
5889,53
5890,11
5891,52
5892,17
5893,69
5894,59
5895,35
5896,87
5897,33
5898,23
5899,32
5900,62
5901,34
5902,37
5903,18
5904,79
5905,38
5906,15
5907,63
5908,0
5909,59
5910,2
5911,64
5912,92
5913,81
5914,71
5915,6
5916,40
5917,28
5918,1
5919,62
5920,28
5921,23
5922,26
5923,29
5924,43
5925,75
5926,66
5927,72
5928,52
5929,45
5930,76
5931,33
5932,65
5933,50
5934,51
5935,56
5936,25
5937,42
5938,55
5939,50
5940,18
5941,17
5942,50
5943,34
5944,66
5945,42
5946,47
5947,23
5948,19
5949,61
5950,54
5951,43
5952,12
5953,34
5954,31
5955,21
5956,5
5957,13
5958,53
5959,46
5960,25
5961,54
5962,22
5963,36
5964,30
5965,7
5966,47
5967,24
5968,31
5969,52
5970,45
5971,28
5972,78
5973,55
5974,32
5975,6
5976,49
5977,25
5978,20
5979,70
5980,72
5981,59
5982,26
5983,71
5984,35
5985,39
5986,25
5987,24
5988,75
5989,75
5990,10
5991,33
5992,21
5993,40
5994,5
5995,60
5996,54
5997,37
5998,55
5999,58
6000,59
6001,71
6002,50
6003,24
6004,50
6005,23
6006,26
6007,82
6008,75
6009,34
6010,1
6011,39
6012,42
6013,6
6014,14
6015,49
6016,60
6017,38
6018,53
6019,3
6020,32
6021,41
6022,10
6023,50
6024,70
6025,80
6026,33
6027,77
6028,8
6029,8
6030,11
6031,17
6032,33
6033,57
6034,13
6035,81
6036,52
6037,62
6038,23
6039,51
6040,24
6041,63
6042,60
6043,58
6044,56
6045,25
6046,77
6047,62
6048,17
6049,34
6050,45
6051,38
6052,22
6053,20
6054,62
6055,27
6056,51
6057,54
6058,26
6059,36
6060,66
6061,77
6062,53
6063,70
6064,66
6065,63
6066,29
6067,56
6068,41
6069,28
6070,20
6071,17
6072,59
6073,32
6074,39
6075,10
6076,23
6077,33
6078,24
6079,20
6080,13
6081,34
6082,56
6083,38
6084,17
6085,25
6086,58
6087,4
6088,83
6089,15
6090,61
6091,6
6092,29
6093,38
6094,26
6095,43
6096,57
6097,78
6098,23
6099,51
6100,8
6101,39
6102,61
6103,47
6104,46
6105,34
6106,22
6107,21
6108,84
6109,8
6110,11
6111,24
6112,64
6113,5
6114,83
6115,6
6116,35
6117,37
6118,88
6119,23
6120,53
6121,2
6122,22
6123,9
6124,3
6125,25
6126,21
6127,49
6128,57
6129,16
6130,41
6131,52
6132,2
6133,19
6134,66
6135,54
6136,46
6137,52
6138,48
6139,54
6140,20
6141,42
6142,44
6143,61
6144,60
6145,0
6146,25
6147,10
6148,67
6149,33
6150,57
6151,45
6152,48
6153,33
6154,3
6155,38
6156,36
6157,43
6158,42
6159,60
6160,73
6161,44
6162,63
6163,57
6164,26
6165,16
6166,7
6167,28
6168,84
6169,66
6170,35
6171,11
6172,73
6173,53
6174,35
6175,26
6176,55
6177,60
6178,39
6179,61
6180,68
6181,13
6182,78
6183,66
6184,71
6185,42
6186,46
6187,50
6188,59
6189,55
6190,62
6191,68
6192,23
6193,36
6194,27
6195,26
6196,63
6197,86
6198,8
6199,33
6200,19
6201,92
6202,35
6203,60
6204,76
6205,18
6206,43
6207,32
6208,44
6209,33
6210,38
6211,19
6212,11
6213,17
6214,78
6215,25
6216,57
6217,60
6218,41
6219,40
6220,18
6221,45
6222,14
6223,36
6224,61
6225,28
6226,48
6227,80
6228,28
6229,13
6230,29
6231,54
6232,15
6233,93
6234,62
6235,39
6236,9
6237,72
6238,42
6239,60
6240,21
6241,74
6242,27
6243,56
6244,13
6245,55
6246,72
6247,32
6248,79
6249,5
6250,68
6251,52
6252,72
6253,74
6254,45
6255,42
6256,78
6257,4
6258,62
6259,20
6260,40
6261,58
6262,6
6263,27
6264,15
6265,6
6266,59
6267,36
6268,53
6269,48
6270,1
6271,44
6272,67
6273,59
6274,58
6275,43
6276,4
6277,2
6278,45
6279,6
6280,16
6281,55
6282,23
6283,45
6284,2
6285,29
6286,35
6287,59
6288,38
6289,21
6290,33
6291,25
6292,39
6293,27
6294,49
6295,45
6296,78
6297,24
6298,11
6299,23
6300,19
6301,88
6302,37
6303,45
6304,13
6305,56
6306,45
6307,55
6308,21
6309,61
6310,86
6311,45
6312,71
6313,25
6314,69
6315,15
6316,51
6317,40
6318,57
6319,20
6320,2
6321,26
6322,37
6323,16
6324,53
6325,70
6326,88
6327,59
6328,84
6329,74
6330,43
6331,42
6332,69
6333,93
6334,56
6335,31
6336,15
6337,61
6338,3
6339,34
6340,51
6341,51
6342,58
6343,4
6344,9
6345,33
6346,14
6347,79
6348,47
6349,32
6350,33
6351,32
6352,50
6353,8
6354,66
6355,87
6356,13
6357,20
6358,58
6359,32
6360,41
6361,63
6362,47
6363,70
6364,80
6365,5
6366,55
6367,46
6368,74
6369,80
6370,71
6371,20
6372,32
6373,10
6374,41
6375,53
6376,69
6377,16
6378,50
6379,61
6380,55
6381,47
6382,24
6383,76
6384,59
6385,68
6386,67
6387,47
6388,73
6389,58
6390,55
6391,76
6392,47
6393,23
6394,38
6395,19
6396,15
6397,86
6398,19
6399,11
6400,64
6401,0
6402,65
6403,4
6404,10
6405,1
6406,68
6407,69
6408,67
6409,1
6410,58
6411,6
6412,65
6413,39
6414,32
6415,62
6416,57
6417,21
6418,16
6419,54
6420,31
6421,63
6422,67
6423,48
6424,0
6425,45
6426,78
6427,35
6428,62
6429,22
6430,28
6431,73
6432,17
6433,0
6434,3
6435,48
6436,69
6437,10
6438,31
6439,12
6440,31
6441,46
6442,23
6443,48
6444,49
6445,64
6446,45
6447,58
6448,46
6449,50
6450,68
6451,32
6452,39
6453,46
6454,53
6455,14
6456,17
6457,5
6458,7
6459,55
6460,40
6461,58
6462,11
6463,68
6464,1
6465,25
6466,46
6467,35
6468,56
6469,50
6470,63
6471,4
6472,27
6473,56
6474,96
6475,84
6476,55
6477,51
6478,51
6479,36
6480,83
6481,38
6482,83
6483,64
6484,28
6485,8
6486,39
6487,63
6488,81
6489,50
6490,16
6491,64
6492,11
6493,28
6494,27
6495,51
6496,18
6497,47
6498,12
6499,52
6500,70
6501,77
6502,57
6503,35
6504,54
6505,65
6506,61
6507,26
6508,4
6509,47
6510,23
6511,15
6512,33
6513,75
6514,66
6515,25
6516,38
6517,47
6518,58
6519,46
6520,14
6521,54
6522,24
6523,75
6524,76
6525,71
6526,54
6527,59
6528,81
6529,0
6530,9
6531,35
6532,24
6533,64
6534,9
6535,56
6536,69
6537,78
6538,57
6539,42
6540,22
6541,2
6542,6
6543,39
6544,22
6545,0
6546,47
6547,17
6548,51
6549,33
6550,31
6551,19
6552,21
6553,52
6554,40
6555,56
6556,70
6557,32
6558,84
6559,10
6560,61
6561,26
6562,66
6563,41
6564,11
6565,38
6566,39
6567,36
6568,47
6569,0
6570,22
6571,15
6572,9
6573,10
6574,13
6575,5
6576,14
6577,40
6578,81
6579,68
6580,15
6581,40
6582,44
6583,69
6584,68
6585,9
6586,25
6587,1
6588,25
6589,56
6590,76
6591,18
6592,9
6593,34
6594,25
6595,48
6596,51
6597,5
6598,43
6599,65
6600,28
6601,58
6602,12
6603,22
6604,43
6605,15
6606,52
6607,38
6608,10
6609,63
6610,23
6611,58
6612,5
6613,38
6614,29
6615,32
6616,82
6617,32
6618,33
6619,24
6620,15
6621,78
6622,39
6623,22
6624,54
6625,58
6626,70
6627,77
6628,23
6629,14
6630,57
6631,46
6632,47
6633,53
6634,21
6635,84
6636,51
6637,14
6638,73
6639,63
6640,12
6641,71
6642,67
6643,27
6644,14
6645,23
6646,93
6647,21
6648,70
6649,17
6650,39
6651,20
6652,74
6653,36
6654,42
6655,61
6656,45
6657,89
6658,31
6659,62
6660,48
6661,25
6662,62
6663,44
6664,50
6665,79
6666,57
6667,29
6668,68
6669,55
6670,2
6671,45
6672,48
6673,31
6674,3
6675,2
6676,36
6677,0
6678,52
6679,79
6680,19
6681,4
6682,57
6683,55
6684,44
6685,35
6686,52
6687,41
6688,54
6689,46
6690,68
6691,0
6692,4
6693,33
6694,77
6695,17
6696,70
6697,60
6698,40
6699,66
6700,49
6701,21
6702,30
6703,32
6704,9
6705,57
6706,72
6707,28
6708,35
6709,53
6710,2
6711,49
6712,62
6713,27
6714,40
6715,58
6716,66
6717,68
6718,10
6719,50
6720,50
6721,7
6722,1
6723,68
6724,59
6725,11
6726,26
6727,33
6728,50
6729,37
6730,74
6731,62
6732,71
6733,73
6734,25
6735,63
6736,25
6737,46
6738,33
6739,12
6740,31
6741,27
6742,12
6743,15
6744,50
6745,12
6746,36
6747,44
6748,27
6749,47
6750,53
6751,60
6752,61
6753,50
6754,71
6755,5
6756,36
6757,62
6758,51
6759,69
6760,8
6761,60
6762,13
6763,28
6764,27
6765,53
6766,25
6767,53
6768,28
6769,53
6770,81
6771,32
6772,41
6773,9
6774,48
6775,64
6776,45
6777,55
6778,17
6779,9
6780,5
6781,78
6782,10
6783,49
6784,53
6785,27
6786,12
6787,17
6788,28
6789,84
6790,17
6791,16
6792,7
6793,69
6794,18
6795,21
6796,57
6797,67
6798,32
6799,12
6800,55
6801,39
6802,55
6803,72
6804,72
6805,33
6806,44
6807,20
6808,82
6809,25
6810,77
6811,5
6812,35
6813,18
6814,65
6815,11
6816,79
6817,33
6818,11
6819,43
6820,58
6821,34
6822,54
6823,40
6824,20
6825,80
6826,76
6827,55
6828,53
6829,28
6830,12
6831,14
6832,62
6833,17
6834,59
6835,63
6836,58
6837,50
6838,66
6839,11
6840,51
6841,62
6842,63
6843,6
6844,14
6845,25
6846,54
6847,59
6848,20
6849,47
6850,12
6851,21
6852,90
6853,46
6854,72
6855,8
6856,52
6857,42
6858,6
6859,16
6860,6
6861,60
6862,51
6863,90
6864,23
6865,71
6866,1
6867,18
6868,81
6869,14
6870,36
6871,64
6872,64
6873,56
6874,58
6875,31
6876,25
6877,16
6878,32
6879,71
6880,38
6881,55
6882,41
6883,65
6884,35
6885,46
6886,60
6887,88
6888,36
6889,30
6890,79
6891,56
6892,57
6893,4
6894,41
6895,58
6896,47
6897,34
6898,0
6899,79
6900,37
6901,41
6902,83
6903,30
6904,64
6905,76
6906,56
6907,71
6908,47
6909,13
6910,25
6911,4
6912,61
6913,63
6914,52
6915,58
6916,36
6917,10
6918,52
6919,29
6920,41
6921,51
6922,4
6923,45
6924,46
6925,64
6926,66
6927,15
6928,32
6929,34
6930,66
6931,54
6932,53
6933,8
6934,37
6935,21
6936,35
6937,0
6938,65
6939,30
6940,72
6941,62
6942,21
6943,82
6944,25
6945,58
6946,84
6947,9
6948,47
6949,53
6950,78
6951,32
6952,20
6953,53
6954,76
6955,36
6956,22
6957,89
6958,62
6959,42
6960,24
6961,57
6962,31
6963,57
6964,67
6965,22
6966,66
6967,10
6968,37
6969,40
6970,28
6971,32
6972,91
6973,58
6974,37
6975,46
6976,94
6977,26
6978,16
6979,46
6980,66
6981,5
6982,18
6983,35
6984,32
6985,64
6986,45
6987,37
6988,45
6989,78
6990,47
6991,21
6992,33
6993,33
6994,17
6995,9
6996,46
6997,54
6998,6
6999,40
7000,23
7001,54
7002,0
7003,65
7004,83
7005,45
7006,6
7007,14
7008,50
7009,76
7010,64
7011,58
7012,59
7013,49
7014,50
7015,10
7016,17
7017,36
7018,55
7019,66
7020,8
7021,3
7022,29
7023,17
7024,68
7025,25
7026,42
7027,48
7028,34
7029,67
7030,22
7031,4
7032,7
7033,37
7034,39
7035,18
7036,43
7037,39
7038,79
7039,5
7040,72
7041,35
7042,75
7043,19
7044,50
7045,77
7046,80
7047,83
7048,53
7049,22
7050,19
7051,74
7052,88
7053,5
7054,36
7055,60
7056,49
7057,49
7058,3
7059,10
7060,61
7061,78
7062,57
7063,47
7064,54
7065,14
7066,33
7067,30
7068,28
7069,71
7070,30
7071,39
7072,52
7073,18
7074,28
7075,65
7076,5
7077,73
7078,74
7079,14
7080,67
7081,68
7082,65
7083,84
7084,10
7085,56
7086,60
7087,72
7088,29
7089,34
7090,66
7091,11
7092,22
7093,61
7094,65
7095,24
7096,35
7097,19
7098,73
7099,32
7100,38
7101,8
7102,84
7103,75
7104,19
7105,62
7106,62
7107,45
7108,69
7109,62
7110,35
7111,3
7112,51
7113,8
7114,53
7115,63
7116,42
7117,66
7118,34
7119,46
7120,40
7121,71
7122,67
7123,52
7124,47
7125,55
7126,12
7127,64
7128,42
7129,33
7130,64
7131,64
7132,22
7133,33
7134,4
7135,51
7136,51
7137,29
7138,4
7139,58
7140,48
7141,88
7142,5
7143,42
7144,12
7145,46
7146,44
7147,5
7148,36
7149,36
7150,21
7151,51
7152,69
7153,63
7154,55
7155,39
7156,61
7157,27
7158,51
7159,15
7160,25
7161,49
7162,63
7163,37
7164,4
7165,26
7166,35
7167,67
7168,23
7169,30
7170,61
7171,21
7172,39
7173,17
7174,32
7175,66
7176,27
7177,96
7178,4
7179,57
7180,47
7181,20
7182,37
7183,40
7184,80
7185,80
7186,36
7187,34
7188,13
7189,45
7190,36
7191,4
7192,41
7193,36
7194,8
7195,53
7196,45
7197,45
7198,0
7199,40
7200,5
7201,54
7202,14
7203,50
7204,12
7205,55
7206,66
7207,14
7208,31
7209,40
7210,53
7211,36
7212,32
7213,91
7214,30
7215,64
7216,34
7217,84
7218,33
7219,65
7220,83
7221,29
7222,51
7223,63
7224,29
7225,64
7226,29
7227,61
7228,0
7229,73
7230,9
7231,25
7232,33
7233,34
7234,44
7235,8
7236,41
7237,19
7238,65
7239,7
7240,23
7241,81
7242,51
7243,45
7244,12
7245,58
7246,28
7247,28
7248,59
7249,38
7250,75
7251,42
7252,70
7253,36
7254,45
7255,73
7256,29
7257,45
7258,0
7259,49
7260,68
7261,12
7262,93
7263,11
7264,42
7265,21
7266,27
7267,8
7268,72
7269,5
7270,48
7271,8
7272,16
7273,46
7274,37
7275,49
7276,18
7277,26
7278,48
7279,26
7280,2
7281,29
7282,0
7283,74
7284,44
7285,25
7286,47
7287,36
7288,64
7289,22
7290,11
7291,48
7292,67
7293,81
7294,86
7295,78
7296,47
7297,37
7298,3
7299,68
7300,31
7301,14
7302,21
7303,84
7304,65
7305,29
7306,23
7307,23
7308,67
7309,0
7310,46
7311,9
7312,47
7313,22
7314,0
7315,75
7316,69
7317,58
7318,80
7319,45
7320,2
7321,32
7322,17
7323,4
7324,9
7325,86
7326,0
7327,60
7328,85
7329,26
7330,0
7331,63
7332,76
7333,80
7334,30
7335,49
7336,68
7337,3
7338,36
7339,10
7340,2
7341,19
7342,26
7343,18
7344,40
7345,20
7346,11
7347,46
7348,78
7349,30
7350,67
7351,39
7352,51
7353,66
7354,55
7355,21
7356,11
7357,56
7358,37
7359,6
7360,0
7361,73
7362,26
7363,47
7364,13
7365,60
7366,55
7367,6
7368,18
7369,69
7370,38
7371,14
7372,47
7373,40
7374,48
7375,46
7376,78
7377,40
7378,7
7379,68
7380,22
7381,43
7382,25
7383,33
7384,79
7385,32
7386,66
7387,20
7388,53
7389,53
7390,0
7391,18
7392,35
7393,74
7394,12
7395,64
7396,71
7397,59
7398,18
7399,0
7400,81
7401,57
7402,45
7403,54
7404,75
7405,71
7406,25
7407,30
7408,56
7409,4
7410,7
7411,15
7412,37
7413,23
7414,50
7415,52
7416,2
7417,18
7418,10
7419,53
7420,52
7421,38
7422,41
7423,12
7424,31
7425,20
7426,26
7427,56
7428,61
7429,37
7430,79
7431,58
7432,53
7433,58
7434,38
7435,24
7436,78
7437,56
7438,33
7439,84
7440,35
7441,52
7442,16
7443,48
7444,63
7445,57
7446,13
7447,43
7448,39
7449,58
7450,51
7451,6
7452,11
7453,86
7454,38
7455,31
7456,33
7457,75
7458,61
7459,5
7460,10
7461,39
7462,81
7463,82
7464,55
7465,29
7466,36
7467,66
7468,66
7469,61
7470,69
7471,56
7472,65
7473,26
7474,15
7475,31
7476,71
7477,38
7478,79
7479,67
7480,20
7481,20
7482,30
7483,29
7484,42
7485,52
7486,76
7487,38
7488,72
7489,61
7490,25
7491,8
7492,66
7493,34
7494,33
7495,12
7496,14
7497,24
7498,65
7499,34
7500,48
7501,26
7502,31
7503,27
7504,46
7505,17
7506,46
7507,35
7508,28
7509,29
7510,47
7511,20
7512,61
7513,0
7514,57
7515,27
7516,62
7517,25
7518,56
7519,23
7520,29
7521,2
7522,58
7523,36
7524,55
7525,64
7526,23
7527,2
7528,53
7529,72
7530,23
7531,41
7532,1
7533,26
7534,48
7535,24
7536,59
7537,74
7538,7
7539,53
7540,4
7541,50
7542,51
7543,11
7544,47
7545,6
7546,25
7547,62
7548,68
7549,47
7550,35
7551,2
7552,1
7553,71
7554,51
7555,14
7556,5
7557,54
7558,31
7559,56
7560,9
7561,73
7562,16
7563,0
7564,57
7565,51
7566,33
7567,45
7568,55
7569,1
7570,73
7571,89
7572,44
7573,24
7574,8
7575,69
7576,66
7577,79
7578,8
7579,76
7580,60
7581,31
7582,24
7583,5
7584,68
7585,43
7586,33
7587,9
7588,7
7589,50
7590,26
7591,45
7592,44
7593,52
7594,63
7595,4
7596,46
7597,30
7598,26
7599,29
7600,26
7601,47
7602,33
7603,73
7604,75
7605,8
7606,35
7607,61
7608,64
7609,27
7610,5
7611,65
7612,48
7613,70
7614,29
7615,19
7616,32
7617,2
7618,86
7619,63
7620,61
7621,10
7622,10
7623,41
7624,1
7625,29
7626,37
7627,1
7628,77
7629,6
7630,54
7631,87
7632,35
7633,82
7634,28
7635,24
7636,21
7637,64
7638,22
7639,34
7640,24
7641,65
7642,23
7643,31
7644,53
7645,25
7646,38
7647,35
7648,55
7649,21
7650,54
7651,74
7652,4
7653,41
7654,29
7655,82
7656,65
7657,59
7658,1
7659,79
7660,64
7661,16
7662,9
7663,54
7664,6
7665,10
7666,57
7667,23
7668,53
7669,32
7670,44
7671,37
7672,37
7673,24
7674,34
7675,62
7676,22
7677,35
7678,47
7679,12
7680,39
7681,6
7682,15
7683,47
7684,1
7685,34
7686,53
7687,13
7688,73
7689,33
7690,20
7691,58
7692,63
7693,63
7694,62
7695,49
7696,45
7697,21
7698,48
7699,50
7700,22
7701,9
7702,46
7703,31
7704,54
7705,46
7706,33
7707,6
7708,57
7709,42
7710,77
7711,56
7712,49
7713,45
7714,70
7715,58
7716,50
7717,10
7718,10
7719,77
7720,19
7721,45
7722,37
7723,24
7724,28
7725,34
7726,41
7727,81
7728,38
7729,91
7730,63
7731,0
7732,50
7733,67
7734,43
7735,11
7736,46
7737,50
7738,4
7739,30
7740,5
7741,45
7742,36
7743,58
7744,6
7745,17
7746,49
7747,46
7748,26
7749,76
7750,68
7751,65
7752,60
7753,58
7754,85
7755,72
7756,30
7757,48
7758,70
7759,73
7760,40
7761,41
7762,47
7763,40
7764,12
7765,8
7766,25
7767,6
7768,18
7769,47
7770,45
7771,62
7772,21
7773,95
7774,53
7775,52
7776,72
7777,36
7778,46
7779,52
7780,23
7781,47
7782,45
7783,17
7784,51
7785,84
7786,81
7787,10
7788,92
7789,50
7790,6
7791,33
7792,38
7793,38
7794,7
7795,32
7796,54
7797,53
7798,26
7799,27
7800,39
7801,26
7802,26
7803,25
7804,30
7805,69
7806,62
7807,11
7808,82
7809,60
7810,27
7811,43
7812,78
7813,21
7814,18
7815,57
7816,54
7817,50
7818,59
7819,22
7820,26
7821,16
7822,95
7823,37
7824,29
7825,62
7826,32
7827,1
7828,71
7829,55
7830,71
7831,48
7832,49
7833,40
7834,48
7835,21
7836,24
7837,46
7838,15
7839,68
7840,55
7841,45
7842,61
7843,1
7844,63
7845,21
7846,72
7847,83
7848,41
7849,56
7850,57
7851,75
7852,48
7853,1
7854,34
7855,42
7856,45
7857,28
7858,23
7859,56
7860,79
7861,17
7862,7
7863,42
7864,52
7865,68
7866,44
7867,73
7868,66
7869,21
7870,89
7871,45
7872,27
7873,68
7874,20
7875,47
7876,0
7877,58
7878,73
7879,8
7880,20
7881,70
7882,39
7883,60
7884,61
7885,14
7886,28
7887,9
7888,30
7889,61
7890,21
7891,8
7892,41
7893,6
7894,28
7895,21
7896,61
7897,12
7898,41
7899,27
7900,53
7901,54
7902,72
7903,6
7904,26
7905,57
7906,35
7907,42
7908,27
7909,31
7910,16
7911,61
7912,38
7913,32
7914,21
7915,27
7916,36
7917,81
7918,43
7919,29
7920,53
7921,55
7922,12
7923,47
7924,24
7925,83
7926,58
7927,3
7928,8
7929,16
7930,49
7931,42
7932,70
7933,45
7934,56
7935,36
7936,8
7937,5
7938,31
7939,25
7940,31
7941,30
7942,46
7943,31
7944,47
7945,51
7946,81
7947,57
7948,48
7949,32
7950,25
7951,58
7952,35
7953,10
7954,5
7955,7
7956,79
7957,12
7958,53
7959,54
7960,52
7961,47
7962,56
7963,18
7964,98
7965,26
7966,51
7967,58
7968,36
7969,57
7970,21
7971,64
7972,33
7973,47
7974,13
7975,93
7976,70
7977,6
7978,70
7979,56
7980,48
7981,20
7982,30
7983,45
7984,37
7985,2
7986,66
7987,24
7988,42
7989,72
7990,80
7991,69
7992,77
7993,53
7994,7
7995,49
7996,22
7997,58
7998,42
7999,64
8000,34
8001,29
8002,1
8003,44
8004,29
8005,34
8006,26
8007,48
8008,35
8009,45
8010,68
8011,14
8012,36
8013,19
8014,24
8015,37
8016,18
8017,24
8018,64
8019,28
8020,1
8021,18
8022,76
8023,40
8024,67
8025,58
8026,3
8027,11
8028,50
8029,56
8030,32
8031,63
8032,1
8033,23
8034,64
8035,9
8036,49
8037,73
8038,47
8039,91
8040,22
8041,38
8042,42
8043,15
8044,18
8045,32
8046,5
8047,53
8048,41
8049,9
8050,51
8051,39
8052,22
8053,34
8054,77
8055,39
8056,16
8057,17
8058,41
8059,65
8060,1
8061,7
8062,43
8063,55
8064,61
8065,33
8066,77
8067,42
8068,37
8069,48
8070,57
8071,54
8072,2
8073,33
8074,25
8075,5
8076,61
8077,31
8078,42
8079,60
8080,43
8081,41
8082,29
8083,74
8084,54
8085,38
8086,4
8087,15
8088,34
8089,14
8090,76
8091,75
8092,78
8093,49
8094,37
8095,71
8096,18
8097,23
8098,12
8099,44
8100,39
8101,50
8102,42
8103,47
8104,31
8105,65
8106,24
8107,22
8108,62
8109,40
8110,57
8111,38
8112,58
8113,11
8114,86
8115,37
8116,48
8117,53
8118,33
8119,54
8120,35
8121,74
8122,96
8123,6
8124,67
8125,31
8126,56
8127,70
8128,33
8129,47
8130,8
8131,63
8132,81
8133,42
8134,60
8135,23
8136,26
8137,6
8138,13
8139,10
8140,39
8141,61
8142,43
8143,28
8144,57
8145,1
8146,37
8147,81
8148,53
8149,17
8150,52
8151,65
8152,60
8153,36
8154,64
8155,82
8156,53
8157,28
8158,60
8159,7
8160,47
8161,58
8162,46
8163,82
8164,19
8165,11
8166,62
8167,4
8168,45
8169,24
8170,44
8171,73
8172,20
8173,27
8174,48
8175,3
8176,19
8177,59
8178,52
8179,33
8180,7
8181,49
8182,53
8183,49
8184,44
8185,54
8186,56
8187,56
8188,11
8189,43
8190,51
8191,64
8192,77
8193,8
8194,73
8195,75
8196,39
8197,28
8198,23
8199,62
8200,59
8201,57
8202,23
8203,58
8204,54
8205,31
8206,46
8207,71
8208,18
8209,29
8210,8
8211,54
8212,35
8213,11
8214,0
8215,54
8216,18
8217,14
8218,31
8219,71
8220,31
8221,14
8222,41
8223,13
8224,81
8225,52
8226,62
8227,60
8228,44
8229,59
8230,26
8231,67
8232,25
8233,59
8234,31
8235,21
8236,38
8237,25
8238,49
8239,5
8240,27
8241,79
8242,38
8243,32
8244,68
8245,55
8246,70
8247,15
8248,44
8249,5
8250,15
8251,47
8252,31
8253,62
8254,35
8255,48
8256,22
8257,36
8258,33
8259,64
8260,0
8261,35
8262,49
8263,44
8264,14
8265,70
8266,57
8267,22
8268,54
8269,45
8270,58
8271,36
8272,53
8273,29
8274,1
8275,52
8276,85
8277,11
8278,19
8279,15
8280,84
8281,59
8282,27
8283,76
8284,60
8285,13
8286,41
8287,45
8288,32
8289,61
8290,68
8291,6
8292,72
8293,38
8294,16
8295,70
8296,21
8297,43
8298,61
8299,2
8300,26
8301,70
8302,52
8303,74
8304,11
8305,53
8306,25
8307,83
8308,6
8309,23
8310,64
8311,55
8312,6
8313,63
8314,62
8315,25
8316,88
8317,77
8318,33
8319,69
8320,80
8321,52
8322,63
8323,49
8324,82
8325,55
8326,43
8327,5
8328,20
8329,15
8330,4
8331,63
8332,61
8333,64
8334,64
8335,32
8336,68
8337,57
8338,3
8339,62
8340,68
8341,8
8342,28
8343,73
8344,52
8345,46
8346,81
8347,68
8348,11
8349,8
8350,55
8351,24
8352,7
8353,63
8354,17
8355,47
8356,33
8357,36
8358,80
8359,24
8360,25
8361,1
8362,4
8363,23
8364,33
8365,63
8366,77
8367,36
8368,87
8369,41
8370,19
8371,11
8372,4
8373,51
8374,22
8375,32
8376,89
8377,30
8378,20
8379,17
8380,36
8381,70
8382,18
8383,21
8384,22
8385,47
8386,40
8387,88
8388,59
8389,46
8390,32
8391,31
8392,53
8393,14
8394,37
8395,12
8396,56
8397,65
8398,55
8399,71
8400,13
8401,81
8402,85
8403,49
8404,0
8405,69
8406,65
8407,62
8408,58
8409,38
8410,1
8411,42
8412,69
8413,53
8414,9
8415,91
8416,24
8417,41
8418,78
8419,39
8420,5
8421,33
8422,24
8423,44
8424,23
8425,9
8426,58
8427,23
8428,23
8429,5
8430,28
8431,76
8432,60
8433,39
8434,65
8435,14
8436,27
8437,72
8438,9
8439,63
8440,15
8441,52
8442,24
8443,59
8444,45
8445,37
8446,78
8447,67
8448,51
8449,48
8450,21
8451,34
8452,84
8453,1
8454,37
8455,54
8456,71
8457,14
8458,33
8459,36
8460,0
8461,60
8462,2
8463,45
8464,46
8465,24
8466,43
8467,64
8468,43
8469,2
8470,76
8471,14
8472,24
8473,75
8474,77
8475,31
8476,41
8477,40
8478,72
8479,56
8480,25
8481,84
8482,28
8483,2
8484,5
8485,29
8486,41
8487,66
8488,49
8489,75
8490,47
8491,25
8492,17
8493,17
8494,17
8495,30
8496,14
8497,4
8498,46
8499,61
8500,19
8501,61
8502,7
8503,53
8504,63
8505,49
8506,64
8507,32
8508,24
8509,78
8510,57
8511,59
8512,40
8513,46
8514,74
8515,41
8516,88
8517,65
8518,18
8519,50
8520,10
8521,82
8522,22
8523,7
8524,43
8525,30
8526,21
8527,52
8528,28
8529,1
8530,61
8531,12
8532,22
8533,20
8534,15
8535,31
8536,62
8537,6
8538,60
8539,81
8540,60
8541,0
8542,29
8543,23
8544,79
8545,47
8546,64
8547,28
8548,58
8549,67
8550,48
8551,37
8552,48
8553,9
8554,92
8555,21
8556,53
8557,60
8558,34
8559,58
8560,12
8561,5
8562,61
8563,46
8564,46
8565,70
8566,55
8567,8
8568,7
8569,73
8570,0
8571,63
8572,72
8573,65
8574,62
8575,64
8576,64
8577,60
8578,55
8579,50
8580,44
8581,59
8582,37
8583,77
8584,22
8585,62
8586,64
8587,26
8588,11
8589,39
8590,17
8591,32
8592,40
8593,31
8594,34
8595,62
